token_currency,token_issuer,dex_tx_count,overlap_tx_count,amm_rows,amm_tx_count,amm_unique_ledger_count,clob_leg_rows,clob_tx_count
434845454C000000000000000000000000000000,rLfFUFwAqNQJ7YJDoGzdGHdTN5pgkqMjU,1,0,1,1,1,0,0
5262756E64000000000000000000000000000000,rJyWpKEpp9cfjxo9WiXdArBcUWSv3dFttj,1,0,1,1,1,0,0
6F66666600000000000000000000000000000000,ra9qwczuwGLUmJJDmGE586B1uPki6qKkux,1,0,1,1,1,0,0
ZPH,rNG1w9Gg1rzSp58jtKvyN4cYpEfkSZLTtT,1,0,1,1,1,0,0
KYS,rJsr27uZ9K29GrPgbuFRgku4twvmicTmWd,1,0,1,1,1,0,0
IAR,rUe9xRKVFT9HYD41muPXrkXWGRY7tgb2cR,1,0,1,1,1,0,0
2457484F4D000000000000000000000000000000,rstP5gVBrcivv25oBeWG2aC6wrzMYDHLxw,1,0,1,1,1,0,0
584749524C000000000000000000000000000000,rw2NDpNC4LZYFymqiUk9PsToJBxPmBFZAB,1,0,1,1,1,0,0
4855535359000000000000000000000000000000,rpAGqkfVhsvKDyj6x15JPkYQVY9SgvZygJ,1,0,1,1,1,0,0
7872702E63616665000000000000000000000000,r91CA2NWxcXGwfqHE6XN2Xd52vQEbydvvq,1,0,1,1,1,0,0
464F425858000000000000000000000000000000,r3oCXtmQzsZf4j9P3pD5xSsfvB55FnzmVL,1,0,1,1,1,0,0
5844444C00000000000000000000000000000000,ragMACPjngoMxREvhSbmNAvpzFNMZyDb79,1,0,1,1,1,0,0
504F587800000000000000000000000000000000,rLtJjBYmu4SKRVLt3W7c8gP3UTHaASKnTy,1,0,1,1,1,0,0
244D4A434F494E00000000000000000000000000,rK1ySePCzD4XPERhu598e9nJTguZhrwdiR,1,0,1,1,1,0,0
54755872706C6500000000000000000000000000,rwrZJBmBvHHhyMJrAZemNN5c5sJtDytJ8m,1,0,1,1,1,0,0
5255534400000000000000000000000000000000,rUSDCu3KD6Zj6n9cbcKB3iBBLCjwbTKHyi,1,0,1,1,1,0,0
BDC,rUGLhzDFmTmCgUgJ8VLxoGUDbXP4XMqx7J,1,0,1,1,1,0,0
Ice,rfJ2Sem9XvfHmUTgdVsgwVYCtKxin859Wp,1,0,1,1,1,0,0
CPF,rLtpj18FhcXcnQd8XWgtmjXreKvsRQYK7w,1,0,1,1,1,0,0
4C4F425354000000000000000000000000000000,rphYAVb28sQpN1kq4rWZ6gDVFN1KjxgiAe,1,0,1,1,1,0,0
5045505300000000000000000000000000000000,rpaA42BZaQ7siM9pyxzUvq3oqpiQx7Wn2E,1,0,1,1,1,0,0
40504D5800000000000000000000000000000000,rLrA7k8KTnQBme969N4qLcdv8y5DSeJDQJ,1,0,1,1,1,0,0
444F474553000000000000000000000000000000,rsRkYyjhUKL4ZofZwiLYLmsA28Yr1QNMr2,1,0,1,1,1,0,0
534E464C52000000000000000000000000000000,r9eYMjJj1tiE6NosajXz89HYZSucgq4Fjn,1,0,1,1,1,0,0
464C455800000000000000000000000000000000,rG1cGn9svjHTgCEELWmre746a4WftVV3kV,1,0,1,1,1,0,0
4D494E4552000000000000000000000000000000,rpN2ZRkqYNpvTV8eo8GZjGgHDaG8wcSCEo,1,0,1,1,1,0,0
245472756D700000000000000000000000000000,rwiYLZktuS46azKfv5Si1byvSzR6mUiBvP,1,0,1,1,1,0,0
5850494E47000000000000000000000000000000,rEDw8epLVmWVtNaZAo282vZ83A2mKASnw6,1,0,1,1,1,0,0
ACH,rKEqsWY1eet5bdTKohx5WXW2gos6eCsdrY,1,0,1,1,1,0,0
4A4A4D4D00000000000000000000000000000000,rG5nr1CtHMtqJ5mttKV3epz1J7BGaQZ9qa,1,0,1,1,1,0,0
4265617200000000000000000000000000000000,rHBn855ULXTqhTzt6CCRpfsejs6Smosq6C,1,0,1,1,1,0,0
BMB,rKeXRoMfGF9KzvRMnr3r8wntfPtFxpUsmV,1,0,1,1,1,0,0
JPM,rwDRn7nTNFpxe9DbpQWpvvc3Z3jmY1JReM,1,0,1,1,1,0,0
524E425900000000000000000000000000000000,rJfW4kYu5xEqvZ7wYVYdUygH6H9AAe1v1C,1,0,1,1,1,0,0
XPb,rpZPMsBiXYPSECRjSRTnU246oskA3NFfbs,1,0,1,1,1,0,0
4D46415341000000000000000000000000000000,rsZTwsUgh5W3zGN8rbUqNGgqeo17V2riHU,1,0,1,1,1,0,0
AGX,rUYrc1ATVg2aPPiJQbvzfqPaB9SK6mzeqB,1,0,1,1,1,0,0
4D454D45434F494E000000000000000000000000,rGi78FTEpkwTuAwhUJni5JCwPmxuRashad,1,0,1,1,1,0,0
5852505400000000000000000000000000000000,rUZ1JUPGad31D4RYNB1JTWFZUpmtFq2Sme,1,0,1,1,1,0,0
MBX,rKeuDNF4UTewbtsyL77HYw9AxSoo7azUo5,1,0,1,1,1,0,0
4D4F534553000000000000000000000000000000,rwaTy6AHFo8B9QJzoiwXdVT9JRuR6wRmZD,1,0,1,1,1,0,0
507574696E467269657300000000000000000000,rn7Dum7MtbGp9pAUaYDSFz5ByA2nnUawjc,1,0,1,1,1,0,0
4272616478727000000000000000000000000000,rsKipUDLS2GLUxuq3q3XNJiDMFVi8CJqQc,1,0,1,1,1,0,0
504C435900000000000000000000000000000000,rHiAi24MZ2i3rXbSB2m2RfPEBFQSsaqjRW,1,0,1,1,1,0,0
ETF,rnoM1SehdizDfKxRoQdRJxz6wgLEn35pW7,1,0,1,1,1,0,0
4554463538390000000000000000000000000000,rMRGUpYmqW7GprwUSc3LRXqv6ExjFVaAne,1,0,1,1,1,0,0
424C50484E580000000000000000000000000000,rLGDeC7BYBPUdFN56RbeJbKBej5568kq7A,1,0,1,1,1,0,0
424F4E4500000000000000000000000000000000,rPQDDoAnWcXc872yG9Go51p4cWpNamitSg,1,0,1,1,1,0,0
4450454E47550000000000000000000000000000,r45gYPBzYuj4MRZsxqKNqqrAoCp4YxpkKW,1,0,1,1,1,0,0
4245415257494600000000000000000000000000,rsgZJrGPV6FgYgorkx1MgygitknfKpg6Vp,1,0,1,1,1,0,0
4252554700000000000000000000000000000000,r9tCL3nQMWZHmUXHGcP1J7tnHU8hTuQava,1,0,1,1,1,0,0
416E7469536F6C00000000000000000000000000,rn3dKqno4t4vXTe9dBHzXQyJtkvMcaPdyA,1,0,1,1,1,0,0
IMP,r9qikcmGMt4cMBRxoHfo65gRHB32cyEYq5,1,0,1,1,1,0,0
DND,rfPXZr2y4zRWtVNP7CS8nVojwn7c49LRcR,1,0,1,1,1,0,0
47524F4B43454F00000000000000000000000000,rB16TR4y8ARahSUXkTBDWpwrMeVnPysbBt,1,0,1,1,1,0,0
5049434124244F00000000000000000000000000,rELyxY4EVCG47fxzBK14rVLpLbvYLncxoz,1,0,1,1,1,0,0
48454C49424F4C41000000000000000000000000,rpcPBh1veQiDBXWGf5dgeUgzD1qQipuse1,1,0,1,1,1,0,0
5A4F4F4D45524341534800000000000000000000,rNzGbAk7RRmn5DHFZSN1a8u5QxhVWtE2Xw,1,0,1,1,1,0,0
5441524F54000000000000000000000000000000,r5CtEJLr6Zc9YEDQEzz4Nh1gQKGGUChx7,1,0,1,1,1,0,0
24424C41434B0000000000000000000000000000,rLrm7rQ336m4TryZeQBa5Cdg54JcbaSSuc,1,0,1,1,1,0,0
5053504345000000000000000000000000000000,rGr8xp1u2bAU9Cs8zdnsF6gsB5W9aPv5P6,1,0,1,1,1,0,0
464E544E00000000000000000000000000000000,rcx6Fie442axEU4FCdjE7U3pM58wGJGTr,1,0,1,1,1,0,0
58726D6100000000000000000000000000000000,rLb1kbVWPsMMWXeqXv4JU7UcMt9YiC3Qhw,1,0,1,1,1,0,0
53414E54415244494F0000000000000000000000,rKYfKX2CkPcoTZMmX8XR6Epio4F5it15b6,1,0,1,1,1,0,0
4D657368636861696E0000000000000000000000,rNWUME2mU2UPMSMmVNXzADBzvpQirS5LvC,1,0,1,1,1,0,0
5249534576330000000000000000000000000000,r3v5CSASVB8E6qd5Pp3wGDe5oGp7m89jD6,1,0,1,1,1,0,0
486F6E6579426565000000000000000000000000,r7UjytAQ5F22Wie8bFhRw1HXS1xqQ3MMs,1,0,1,1,1,0,0
556E697479580000000000000000000000000000,rGU2gD4ZSkKYMpik1EqFj698eAG2eiYBfo,1,0,1,1,1,0,0
5472756D705653506F77656C6C00000000000000,rpfRXjQwdjN6E8unAv2ZndJbRnKJ1w1Lrc,1,0,1,1,1,0,0
58444F4700000000000000000000000000000000,rPCUk8MH1e4d9NLadz5LuYC7Hh8DZnokaW,1,0,1,1,1,0,0
504E4C5300000000000000000000000000000000,rGueZCUaYCttVzuphHJJrBZuk7EKZYnQcK,1,0,1,1,1,0,0
506C617965720000000000000000000000000000,rH39i1gf1izjTfyobGeXAodgLAM1kFE5Xe,1,0,1,1,1,0,0
AFK,rG7oHrZ3a4siJP2dfv6dVoQwfdR4aBRy34,1,0,1,1,1,0,0
534348575A520000000000000000000000000000,rPfXoccAcfHfGZxcxKzbG1fiWGHqFn7QbP,1,0,1,1,1,0,0
506C6174696E756D425443000000000000000000,r9dsDNovKnw7Sv6MdEvTx1YbZ16ndxN4AL,1,0,1,1,1,0,0
424F424341540000000000000000000000000000,rhZbTxnGBSfb7PQRzbDZ3aajXHfV62opEg,1,0,1,1,1,0,0
4D4F445300000000000000000000000000000000,rpcEZUtUwJURmxrbhkjv4uMRVswtydS3Dg,1,0,1,1,1,0,0
554E434C4553414D000000000000000000000000,rNfuGQzoZAvdUnQJMwpJi2gyHf96cY7vZB,1,0,1,1,1,0,0
784D454D45466F72636500000000000000000000,rnLJGy2Qp9sr4Qc2muLcj4bKayqLpQbtin,1,0,1,1,1,0,0
4152424954524147450000000000000000000000,rNhwjaMBJ42WWps2Rn9XBthwW9bqxYggvm,1,0,1,1,1,0,0
43617069746F6C48696C6C42696C6C0000000000,rhGyYYZcrnBTkqbRKx7gmVSXCgsZ3F42Qs,1,0,1,1,1,0,0
5452554D50000000000000000000000000000000,rN3PqnmFatZnGiGEibkVbfnUB5Gk5U69Kh,1,0,1,1,1,0,0
ANG,rNLH2bF7eEKgcKXeR1WTB7PxUU8Ur2NJhz,1,0,1,1,1,0,0
464C415445520000000000000000000000000000,rQ9Geu6ReXakDtjyBXrgCCNR7jxRzAmTro,1,0,1,1,1,0,0
4741545500000000000000000000000000000000,rPYjQjT9u3dW1D8V5NkcbGtp5r8o5SjHBF,1,0,1,1,1,0,0
507572724B000000000000000000000000000000,rhornXZBaDgKRcDNLwgSUD8XnpHdcDSP2b,1,0,1,1,1,0,0
424F4F4253000000000000000000000000000000,rGJRe6ANbfk2EM18vcfLqNU8TFYwoTfiCS,1,0,1,1,1,0,0
5455474900000000000000000000000000000000,rnJv1cgFW995NLNNLN5gtwDypK5Q1BHdCM,1,0,1,1,1,0,0
5245594E41524400000000000000000000000000,r4MjPMocGWfc8Q96jA1XZshnn52oNgTiv8,1,0,1,1,1,0,0
424F4F4D00000000000000000000000000000000,rB84fsydoD1wEDg6Fbru4zD6EGVYKTGa2R,1,0,1,1,1,0,0
245452554D505852500000000000000000000000,rPKzAZ6nmb2SeeTf3xQJ2xGqvmjCAt6GZV,1,0,1,1,1,0,0
50696F6E65657200000000000000000000000000,rK1o9X5stuu9MGdPDDYnrQWLgjch5ctd4X,1,0,1,1,1,0,0
4153535445520000000000000000000000000000,rwRKdcgMZv4L1gTsV21jtWYCTQSDqQG3fz,1,0,1,1,1,0,0
5472756D70697573000000000000000000000000,rKBKg9vCoavZ3wwXforEvQifnXgnDRGpua,1,0,1,1,1,0,0
494E4F4200000000000000000000000000000000,rDjWFSEkdQ61MKxeeGVn8vSgmQzTwg1z83,1,0,1,1,1,0,0
54324E4654000000000000000000000000000000,rwdGhnDC4SVyVrJswA3VxudDZ3LTfXB4Re,1,0,1,1,1,0,0
584D415300000000000000000000000000000000,razGJVLVq5rsHedceBD9mc8nFm12CYqoNP,1,0,1,1,1,0,0
4F5A000000000000000000000000000000000000,rHqJZdpMGTSGnyUbPXmwigLudXkX77FgxP,1,0,1,1,1,0,0
59454C4F4E000000000000000000000000000000,rweXJm1JcrCQGGT7uHpDz98SdztXn55i7,1,0,1,1,1,0,0
534155524F4E0000000000000000000000000000,rpfMzi6CMuEx2wxWwNxCuQ7biDsQXsC8yu,1,0,1,1,1,0,0
58416C69656E4170650000000000000000000000,rKNqNvzGP6NH3idtGPGXfxiBAFyyDx1hhV,1,0,1,1,1,0,0
58494E5500000000000000000000000000000000,rPhajj4dubCansXhEBkjyMxpC2wXL3y5qz,1,0,1,1,1,0,0
4B454E4E59000000000000000000000000000000,r4E3e9EimrMqNhYrEw7vsML9PRf1nzv68p,1,0,1,1,1,0,0
554B454D00000000000000000000000000000000,rDdkHdgR5MfA2g1KLf2cSv7GcaQ5hDJFc5,1,0,1,1,1,0,0
535041574E000000000000000000000000000000,rGJXjfMg5bGBeUneZL3k2iK9si93fsZ71H,1,0,1,1,1,0,0
436872697374696E654C61676172646500000000,r9U6suW18Ja6YUCHM9gykh8CycbSTXS71q,1,0,1,1,1,0,0
CAW,rhi3cKvwdnznSm56w3oqN6uoURePtJ92r6,1,0,1,1,1,0,0
5852507974686F6E414900000000000000000000,rJJMEcJS7cC8C9JnRaRHRUZBDBLT3HnRJ8,1,0,1,1,1,0,0
XPA,rhaDbxp66kx3d4BxZmXt3Ukdy1dvmceezT,1,0,1,1,1,0,0
5945544900000000000000000000000000000000,rEUkjUn9F3doMiBuTNsPoiH1WY6qDCU5ob,1,0,1,1,1,0,0
TPT,raSqkv81wmPFfWYrf9YfKwEvNv4U6uWsay,1,0,1,1,1,0,0
4B534D434F000000000000000000000000000000,rnV7mDLKMxbvnM6muyMLVxHyy7G5iRXbfD,1,0,1,1,1,0,0
6E656D6965000000000000000000000000000000,r3HRy59TS7m4FdXg8cVMpxmKvWw6sG7pZD,1,0,1,1,1,0,0
5041594441590000000000000000000000000000,rEc5Vd3h7E1VnrjSGedy14zDXnXKFHCsS7,1,0,1,1,1,0,0
DDD,rNi2zQMyBsVi9WRFjnvPDZzTLya1p2hTJC,1,0,1,1,1,0,0
584C565200000000000000000000000000000000,r9wUYNnu1U3xsaPN9ZfrAmM4F9XTAQwfzu,1,0,1,1,1,0,0
5255474552000000000000000000000000000000,rM3mH9GpaKBPohs9rz6xDJvfJFiY1EyknX,1,0,1,1,1,0,0
UVX,r4XUTsMNJoT8Cs6rNHzbif5MpZ7sPH1nWF,1,0,1,1,1,0,0
42424C4E00000000000000000000000000000000,rJAoCX8NHq6qC1sS4yPiuAPsSaxT5WYE75,1,0,1,1,1,0,0
4241524D59000000000000000000000000000000,r3szmj246s1s3jMDF4vmW8CyYeAxwv3j8e,1,0,1,1,1,0,0
TAP,rBPFT8Pyup54ghYg4uPAhHgrP2oQe9b1Ft,1,0,1,1,1,0,0
474C4F4245000000000000000000000000000000,rH7JYumPpPXdj2B1JdyG1rXcQW4QZHptPL,1,0,1,1,1,0,0
FTS,rBtArUq3qvSeo5DJxmK8Hdk6eZGYHfotTL,1,0,1,1,1,0,0
4E41524300000000000000000000000000000000,rfrK42GokBevo2XL3aaayznRsQLm8GwEjC,1,0,1,1,1,0,0
5351554944585250000000000000000000000000,rHpFhuwkv1N7Qs359bHvha94MMBjEbkXsJ,1,0,1,1,1,0,0
484F555200000000000000000000000000000000,rswQgtEbnWaaEjySdeJBMZeNib6rbPnpjX,1,0,1,1,1,0,0
505A525800000000000000000000000000000000,rhUovTahjgpfhaK4mdaxeedywa9mJ1uCjQ,1,0,1,1,1,0,0
5A50455045000000000000000000000000000000,rHxAAwpQX1xxbd1z5n4CGtnQLBkCF4bev1,1,0,1,1,1,0,0
544F504F5247414E495A4154494F4E0000000000,rH6DNZCfNExaN8xd53dGSr8y9Y9H1bxPz7,1,0,1,1,1,0,0
4875737369657300000000000000000000000000,rKNJPeCahmxkXFZFg7fdbi3k7HYqZTHkP3,1,0,1,1,1,0,0
42414259444F4745000000000000000000000000,rfHQGEjjHd6Zj386Y5tnsYsCrF2S8Dfvma,1,0,1,1,1,0,0
5452554D50585250000000000000000000000000,rBeHjrUxgZFrysgGycNgUX78qjwUZ2jS6A,1,0,1,1,1,0,0
5741564553000000000000000000000000000000,rLNDWhNPtEiRC31eRTv9THTtzb5xGnMCM8,1,0,1,1,1,0,0
5350524B00000000000000000000000000000000,rNY3CVBfaNLRa7qLT251wvdwEcRqfHS2cn,1,0,1,1,1,0,0
47495A4D4F000000000000000000000000000000,rBsDq3GWe3ABtCGDH9bi9ATsLm1NdnAcPs,1,0,1,1,1,0,0
4348314C4C5A5A00000000000000000000000000,rDkR4x51VJPo8m6cLtPR7vwd1mRavFS3CM,1,0,1,1,1,0,0
454C544200000000000000000000000000000000,rJ3pFM9t4p4gEDFtRs28EuAfHSjR6Hw1BA,1,0,1,1,1,0,0
LIZ,rNeZtXedx4AEqZHGQkYWKvsHvTFt7rkxiA,1,0,1,1,1,0,0
444F50504C450000000000000000000000000000,rKeY8v5KKegYxqy8uieZknNedfVbwnnnGY,1,0,1,1,1,0,0
PXZ,rJZoLRL1CwaPu4sohnSpEF5mSpLm5HBJ6J,1,0,1,1,1,0,0
546F6B656E420000000000000000000000000000,ranQwiWAgvcDXATPZoXA6AfpCRwKtCfuFj,1,0,1,1,1,0,0
5452534E00000000000000000000000000000000,rLr7V8yZzCH88TEf14xXqbgBaopPnmHqx3,1,0,1,1,1,0,0
4D454D4958000000000000000000000000000000,rwZfH4Y7CMTUC5Q7kL6KutQMPX8YKK6uVv,1,0,1,1,1,0,0
5852504B494E4700000000000000000000000000,rJzwsXm9yx4n9wH5mYXw934eRgfa5Mawxg,1,0,1,1,1,0,0
589,rn4D5JEj8EboftHiSwmiYu5gBtbUtoiwgp,1,0,1,1,1,0,0
574F524C44435550000000000000000000000000,rwMAxy3MnpQnfZdDEHRdRYBrGittJ4dTwA,1,0,1,1,1,0,0
59414D434F000000000000000000000000000000,rq9ieWQnMd2nkiG5evYdp2AkBDVcFiRo6,1,0,1,1,1,0,0
CBX,rauXcEwC2Re98hXirgCFy66aXstYnwJaCK,1,0,1,1,1,0,0
5042264A00000000000000000000000000000000,r4bTmmLS7gChkvtj5C4DdDSTGWucraP1wc,1,0,1,1,1,0,0
4F54544552000000000000000000000000000000,rLS8VEV3VG5RZu8mLbJxtfiMi5wGjDkXhC,1,0,1,1,1,0,0
DJA,rEa4mAuRfJodiwgCF5ec6M376A4VKmAQk9,1,0,1,1,1,0,0
BWR,rGxwnS5Qa2KPGMBiwRoqPfC8Umpns81SmW,1,0,1,1,1,0,0
4D4F4F4E43000000000000000000000000000000,rEG3ir2ikN2ZJBkB1App798KSj8Axx914W,1,0,1,1,1,0,0
5852426100000000000000000000000000000000,rf2a6Q4ohPXDH6vDu7pPGiaX45zm8cAdF5,1,0,1,1,1,0,0
ETF,rn3sw459cYHL2KbVJEcvW1feGE7Ru9hw3R,1,0,1,1,1,0,0
474F474F00000000000000000000000000000000,rEL3SUn2Kfid6tKDDv3WUYJir9HSBAMpb5,1,0,1,1,1,0,0
5443724200000000000000000000000000000000,rhSu5RxtUjpBH1BjLA6gTjeS8B71mbwQhP,1,0,1,1,1,0,0
52554E4500000000000000000000000000000000,rwfGebEmueCk3apGhjkGkLrieeBNjziGop,1,0,1,1,1,0,0
4349545900000000000000000000000000000000,rUvaWUe4WwUr8SMNiR1j45W95RVREXPQXq,1,0,1,1,1,0,0
4D4F4F4E00000000000000000000000000000000,rU8voLo1eCVNVWsHbeQUoC83ZRLm8uzqXq,1,0,1,1,1,0,0
584A455252590000000000000000000000000000,rf6siNPUA39tF6byKuVZx5ZaQwCcuVKre6,1,0,1,1,1,0,0
5348495000000000000000000000000000000000,rsCrcHVWVJaa1Ug6v8Jze4crReemmMkXj4,1,0,1,1,1,0,0
4249524449450000000000000000000000000000,rf6ZYWvvuRe4GyHdwwpkdKKuG9ay2H3Hrk,1,0,1,1,1,0,0
B0B,rfUFdCqYBK9uhhpMBJCj1s1ucMLnW2bVRj,1,0,1,1,1,0,0
544F4E5300000000000000000000000000000000,r3WeDYSeSeryZ2kDMi5NfGVMoF6vuch9V9,1,0,1,1,1,0,0
Ace,rM3AZpdhN2KUDvR6GTNTcTfVDHz3hCrG21,1,0,1,1,1,0,0
42486F6C65000000000000000000000000000000,rHVVSBCaR8AuLjwAqBGPWAEUpuFTscd1bd,1,0,1,1,1,0,0
2442414E414E4100000000000000000000000000,rEiFUGKY4V2qt7pi3ZoqUPbBonuMBgy7JJ,1,0,1,1,1,0,0
5842544300000000000000000000000000000000,r3nmRiuBzXSWy3c7vAFCPqnL64AyFwktg,1,0,1,1,1,0,0
5241484B49000000000000000000000000000000,rGm8A6E5quE5hvoERypCRLd1gpmoc31xyY,1,0,1,1,1,0,0
xq1,rsc3RX1qhj8QLKPwccjvHsEqHQZjWkZ2c6,1,0,1,1,1,0,0
53554E57554B4F4E470000000000000000000000,rDJnEpQwmoyvdNZHNEJoTbsToTMfvhRqbk,1,0,1,1,1,0,0
444F4F444C455300000000000000000000000000,rpjhRxt5VFAyfrYo6TG58bs3RtJxt8HCfa,1,0,1,1,1,0,0
4B454B4955530000000000000000000000000000,rB34LLPZRDdUKWrcHxSyQZvTYrnJSeoEiF,1,0,1,1,1,0,0
424F4D4245520000000000000000000000000000,rMR6DVR6AjJhng1Yk5hg568DJtzfcW69oy,1,0,1,1,1,0,0
APP,r3UmhX7cx6QzgkRMYxwzpdGgGDJF22TPis,1,0,1,1,1,0,0
50554D4241000000000000000000000000000000,raKriNa514HvT54Jwdobs3ipwhXY6g3puT,1,0,1,1,1,0,0
62696C6C79000000000000000000000000000000,rUc1Ze3UQUzjScoRL7H6XgkNWgQ865WSqm,1,0,1,1,1,0,0
4D494E4F00000000000000000000000000000000,rpJadDAi7BffCMQKiKTNpDtXzwbV3g3u3w,1,0,1,1,1,0,0
5853504143450000000000000000000000000000,rPJba9FVC7ZHMg58AoxB5yBtxXNNPMETwm,1,0,1,1,1,0,0
47414C4C4F000000000000000000000000000000,rNL4DCZFJ4518ecLSBCeekLYgXbFWzF1Gh,1,0,1,1,1,0,0
24564F4944000000000000000000000000000000,ra2G43K2gq9mhhAzztvPo8DrkY9KyVPfxV,1,0,1,1,1,0,0
4255534845530000000000000000000000000000,rfY4RG1HNyc8zS6JmpH9mR8YunXVHqSdMJ,1,0,1,1,1,0,0
5441434F505245534944454E5400000000000000,rDLPuxX8MXFQTAxBXpBvvfL4azqWdmXkpw,1,0,1,1,1,0,0
CHI,rDydLB9iwBPnToX9MUQeaFXwuA3hduczSB,1,0,1,1,1,0,0
4254435245415045520000000000000000000000,raKie9SdjKLSjeQ9EjsmVBobnyZ2ZUWrr7,1,0,1,1,1,0,0
4450415900000000000000000000000000000000,rBvXRy3AkW7En4rByqymXW7bBLET3y2P9f,1,0,1,1,1,0,0
4348554100000000000000000000000000000000,r3radS1hU84kRTvciBdXDpd6qd5d6gs8Ps,1,0,1,1,1,0,0
426C756579000000000000000000000000000000,rsb6fd4K5NpWnxNgvE1zbEs8LafZEDby33,1,0,1,1,1,0,0
ALE,rPetZoTtVvW17nDDEZAS72DLE5an4RN5HF,1,0,1,1,1,0,0
4C61727279000000000000000000000000000000,rGHB9HoNBb9bjegGxPUHRr9n7BZAZKTiFz,1,0,1,1,1,0,0
BCN,r3sQKcHiMduc6WZJS3CXnyqDt6CL9jAsiv,1,0,1,1,1,0,0
524F534553000000000000000000000000000000,rayr5V1PYwW2xnSKYB2rWy8J4Ue1pJ2uoU,1,0,1,1,1,0,0
4257464C00000000000000000000000000000000,rw13r7PA52pJBMaNvpMuap9gsVk7M3eV2x,1,0,1,1,1,0,0
4E45435441000000000000000000000000000000,rPw5sSbzajWJFStKZaw3JdETMLghmEbj3p,1,0,1,1,1,0,0
4E494B4F4C410000000000000000000000000000,rQmHSTWuFtu9wJ4k9PS56mgoUs5nyfMKM,1,0,1,1,1,0,0
5054474E00000000000000000000000000000000,rH95MTJakWXqUdQxSyrSjLFrvsDH3EDAbU,1,0,1,1,1,0,0
43554D5552000000000000000000000000000000,rsyfZa1GdQUE8Laejc5HS5fWVh8ifu2oNy,1,0,1,1,1,0,0
5452554D50434F494E0000000000000000000000,rKyyvT4qBLBcm7FH5vypZSdJAhBJ7LrtDY,1,0,1,1,1,0,0
58424D4200000000000000000000000000000000,r3oQfe3faZ7LTXVSPH5UPpYsq6c5cmhZyM,1,0,1,1,1,0,0
XPL,rGdwJSadiYfRZcq51A1CKzLmQ4yuBVcYgy,1,0,1,1,1,0,0
XRB,rnBxTuuY144gTcE1AuhM8Qm6NCPe8AkfFM,1,0,1,1,1,0,0
DOX,rDvEtLoDDD4ThgREz2XNEFqGzk3PX4HNwh,1,0,1,1,1,0,0
4262697264000000000000000000000000000000,rUL6SSXdTPoVDispY3kQvws2nR4yuvAuPe,1,0,1,1,1,0,0
XRS,rJQzBsWA9XgHpB48wtrXAnpPEXL8dMgEtX,1,0,1,1,1,0,0
XGL,rhVzbxGLY8ij9WqZmwk6Zp2JBUuVo2dhnm,1,0,1,1,1,0,0
JIC,rUuxNwf59TEUgLiU7i6oS2tRE4LyDt4g8x,1,0,1,1,1,0,0
5A4844554E000000000000000000000000000000,rpanaTj8SaBMD7EDR9hihNEp4tMsptgtei,1,0,1,1,1,0,0
56414C454E54494E450000000000000000000000,rJ3Xkq9JsThhQrkxvUN7q9yG2BMTv7YkYA,1,0,1,1,1,0,0
4348414400000000000000000000000000000000,rnaqxicBfk9U5A5a8rZPHLLE3BiZeD6x8q,1,0,1,1,1,0,0
434E6F7272697300000000000000000000000000,rpFh3UVS4mHMsegqUhPoqvzvpxyxdTwnkg,1,0,1,1,1,0,0
504F524E48554200000000000000000000000000,rwmXLzCy82MZLEaMEd6hqGk6nKMupEeATE,1,0,1,1,1,0,0
414952434F494E00000000000000000000000000,r9eM9ShxonXTajEmwQRCW4K1VLLwjb6E9Y,1,0,1,1,1,0,0
5457494E00000000000000000000000000000000,r4KfWNgUfjUS3uzMa1Lmnh57SyZ53Ty9bL,1,0,1,1,1,0,0
4F70656E4564656E000000000000000000000000,rKcrguJ1AJjHTUNhxpG6F3V9LtFo6oVujW,1,0,1,1,1,0,0
ZFT,rwLvDoiGKHw1vQ7TzNSYKxssQMZf9p1Z7V,1,0,1,1,1,0,0
7573616300000000000000000000000000000000,rKgEcM1nEqiJwBd1oz7ijquBQSE9ie4mGa,1,0,1,1,1,0,0
54524150455A4500000000000000000000000000,rLQoY9rqEHudJqbTNyvE63dqX8jjdM5ba5,1,0,1,1,1,0,0
JOX,rMmC86NrLy7prqxBYHeFfNofy4v5q3cPZg,1,0,1,1,1,0,0
70616A6565740000000000000000000000000000,rfF8tG9Mv44q2uBWnHorBd5FsdhoUfuHW7,1,0,1,1,1,0,0
5045464500000000000000000000000000000000,rwoKrioqRs32Xg1hKVtiNrxWUudQms3my9,1,0,1,1,1,0,0
WMD,ra9KPo12AUj3Nwk6L6NLDV1fM1avTee4KF,1,0,1,1,1,0,0
5375626D69747465640000000000000000000000,r43kkCB2iWbvwbFXJDuikiPxtAAQkUjHAf,1,0,1,1,1,0,0
5269706974000000000000000000000000000000,rQrn6E6JhJD13WwDSvK9TZeWKdNrNEsNe2,1,0,1,1,1,0,0
4D415256434F494E000000000000000000000000,rndyEinEn1ZjkoGaWWcWcEjP6kbTYzZpQw,1,0,1,1,1,0,0
424F425200000000000000000000000000000000,rUow4U4u6nNTVyo7hdRaT8ehuZiJYbug42,1,0,1,1,1,0,0
576F726C64466900000000000000000000000000,r4sYFJAxrGDUWcp4YeCL9pu5CRbL9ZpqH5,1,0,1,1,1,0,0
4641434500000000000000000000000000000000,rJELVW6TkmUH1y4kino3LeFaXEuzNJMhcF,1,0,1,1,1,0,0
